pitch,roll,yaw,Ax,Ay,Az,timestamp
-1.3,-89.0,+1.0,-0.022,-1.001,+0.021,2017-08-21T13:56:14
-1.3,-89.0,+1.1,-0.022,-1.001,+0.021,2017-08-21T13:56:16
-1.3,-89.0,+1.1,-0.022,-1.000,+0.021,2017-08-21T13:56:18
-1.3,-89.0,+1.1,-0.023,-1.001,+0.021,2017-08-21T13:56:20
-1.3,-89.0,+1.2,-0.022,-1.001,+0.021,2017-08-21T13:56:22
-1.3,-89.0,+1.6,-0.023,-1.002,+0.021,2017-08-21T13:56:24
-1.4,-89.0,+1.8,-0.023,-1.000,+0.020,2017-08-21T13:56:26
-1.4,-89.0,+1.9,-0.021,-1.000,+0.021,2017-08-21T13:56:29
-1.3,-89.0,+1.9,-0.023,-1.001,+0.021,2017-08-21T13:56:31
-1.3,-89.0,+1.8,-0.023,-0.999,+0.021,2017-08-21T13:56:33
-1.3,-89.0,+1.8,-0.022,-1.000,+0.021,2017-08-21T13:56:35
-1.3,-89.0,+1.8,-0.022,-1.001,+0.022,2017-08-21T13:56:37
-1.3,-89.0,+1.8,-0.022,-1.000,+0.022,2017-08-21T13:56:39
-1.3,-89.0,+1.8,-0.021,-1.001,+0.021,2017-08-21T13:56:41
-1.4,-89.0,+2.0,-0.021,-1.002,+0.021,2017-08-21T13:56:43
-1.3,-89.0,+1.9,-0.022,-1.002,+0.020,2017-08-21T13:56:45
-1.4,-89.0,+1.8,-0.022,-1.002,+0.021,2017-08-21T13:56:47
-1.4,-89.0,+1.9,-0.022,-1.002,+0.021,2017-08-21T13:56:49
-1.3,-89.0,+1.9,-0.022,-1.001,+0.022,2017-08-21T13:56:51
-1.3,-89.0,+2.0,-0.022,-1.003,+0.021,2017-08-21T13:56:53
-1.3,-89.0,+2.0,-0.022,-1.001,+0.021,2017-08-21T13:56:55
-1.3,-89.0,+2.0,-0.022,-1.000,+0.022,2017-08-21T13:56:57
-1.3,-89.0,+2.1,-0.023,-1.000,+0.022,2017-08-21T13:56:59
-1.3,-89.0,+2.0,-0.021,-1.001,+0.021,2017-08-21T13:57:01
-1.2,-89.0,+1.9,-0.021,-1.001,+0.022,2017-08-21T13:57:03
-1.3,-89.0,+1.9,-0.022,-1.001,+0.021,2017-08-21T13:57:05
-1.3,-89.0,+2.0,-0.022,-1.001,+0.021,2017-08-21T13:57:07
-1.3,-89.0,+2.0,-0.022,-1.003,+0.020,2017-08-21T13:57:09
-1.3,-89.0,+2.0,-0.022,-1.001,+0.022,2017-08-21T13:57:11
-1.3,-89.0,+2.0,-0.022,-1.001,+0.022,2017-08-21T13:57:13
-1.3,-89.0,+2.0,-0.021,-1.001,+0.021,2017-08-21T13:57:16
-1.3,-89.0,+2.0,-0.021,-1.001,+0.021,2017-08-21T13:57:18
-1.2,-89.0,+2.0,-0.021,-1.001,+0.021,2017-08-21T13:57:20
-1.3,-89.0,+1.8,-0.021,-1.001,+0.021,2017-08-21T13:57:22
-1.2,-89.0,+1.8,-0.023,-1.001,+0.022,2017-08-21T13:57:24
-1.2,-89.0,+1.8,-0.020,-1.000,+0.022,2017-08-21T13:57:26
-1.3,-89.0,+1.8,-0.022,-1.001,+0.021,2017-08-21T13:57:28
-1.3,-89.0,+1.9,-0.020,-1.000,+0.018,2017-08-21T13:57:30
-1.3,-89.0,+1.9,-0.021,-1.001,+0.022,2017-08-21T13:57:32
-1.3,-89.0,+1.9,-0.021,-1.001,+0.021,2017-08-21T13:57:34
-1.3,-89.0,+2.0,-0.021,-1.001,+0.020,2017-08-21T13:57:36
-1.2,-89.1,+2.2,-0.020,-1.000,+0.020,2017-08-21T13:57:38
-1.3,-89.0,+2.1,-0.021,-1.002,+0.022,2017-08-21T13:57:40
-1.2,-89.0,+2.1,-0.021,-1.001,+0.021,2017-08-21T13:57:42
-1.2,-89.0,+2.1,-0.021,-1.002,+0.020,2017-08-21T13:57:44
-1.2,-89.1,+2.0,-0.020,-1.000,+0.022,2017-08-21T13:57:46
-1.2,-89.0,+2.1,-0.020,-1.001,+0.021,2017-08-21T13:57:48
-1.2,-89.0,+2.1,-0.020,-1.000,+0.021,2017-08-21T13:57:50
-1.2,-89.0,+2.0,-0.020,-1.001,+0.020,2017-08-21T13:57:52
-1.2,-89.0,+1.9,-0.021,-1.000,+0.021,2017-08-21T13:57:54
-1.2,-89.0,+1.9,-0.020,-1.000,+0.022,2017-08-21T13:57:56
-1.2,-89.0,+1.9,-0.021,-1.001,+0.021,2017-08-21T13:57:58
-1.2,-89.0,+1.9,-0.021,-1.000,+0.021,2017-08-21T13:58:00
-1.2,-89.0,+2.0,-0.019,-0.999,+0.020,2017-08-21T13:58:03
-1.2,-89.0,+1.9,-0.021,-1.002,+0.022,2017-08-21T13:58:05
-1.2,-89.0,+2.0,-0.020,-1.001,+0.020,2017-08-21T13:58:07
-1.2,-89.0,+2.1,-0.020,-1.001,+0.021,2017-08-21T13:58:09
-1.2,-89.0,+2.1,-0.022,-1.002,+0.021,2017-08-21T13:58:11
-1.2,-89.0,+2.0,-0.020,-1.002,+0.021,2017-08-21T13:58:13
-1.2,-89.0,+2.2,-0.020,-1.001,+0.021,2017-08-21T13:58:15
-1.2,-89.0,+2.3,-0.021,-1.000,+0.021,2017-08-21T13:58:17
-1.2,-89.0,+2.2,-0.021,-1.001,+0.020,2017-08-21T13:58:19
-1.2,-89.0,+2.3,-0.020,-1.001,+0.021,2017-08-21T13:58:21
-1.2,-89.0,+2.3,-0.020,-1.002,+0.020,2017-08-21T13:58:23
-1.2,-89.0,+2.1,-0.022,-1.001,+0.021,2017-08-21T13:58:25
-1.2,-89.0,+2.2,-0.021,-1.001,+0.021,2017-08-21T13:58:27
-1.2,-89.0,+2.2,-0.020,-1.001,+0.021,2017-08-21T13:58:29
-1.2,-89.0,+2.2,-0.021,-1.000,+0.021,2017-08-21T13:58:31
-1.2,-89.0,+2.2,-0.019,-1.001,+0.022,2017-08-21T13:58:33
-1.1,-89.0,+2.3,-0.021,-0.999,+0.020,2017-08-21T13:58:35
-1.1,-89.0,+2.2,-0.020,-1.001,+0.021,2017-08-21T13:58:37
-1.1,-89.0,+2.1,-0.019,-1.001,+0.021,2017-08-21T13:58:39
-1.1,-89.0,+2.2,-0.021,-1.001,+0.020,2017-08-21T13:58:41
-1.1,-89.0,+2.1,-0.020,-1.000,+0.022,2017-08-21T13:58:43
-1.2,-89.0,+2.1,-0.020,-1.000,+0.022,2017-08-21T13:58:45
-1.1,-89.0,+2.1,-0.020,-1.001,+0.021,2017-08-21T13:58:47
-1.1,-89.0,+2.1,-0.020,-1.002,+0.021,2017-08-21T13:58:50
-1.1,-89.0,+2.1,-0.019,-1.001,+0.020,2017-08-21T13:58:52
-1.2,-89.0,+2.1,-0.020,-1.002,+0.020,2017-08-21T13:58:54
-1.1,-89.0,+2.0,-0.019,-1.000,+0.021,2017-08-21T13:58:56
-1.2,-89.0,+2.0,-0.020,-1.001,+0.021,2017-08-21T13:58:58
-1.2,-89.0,+2.1,-0.020,-1.001,+0.021,2017-08-21T13:59:00
-1.2,-89.0,+2.0,-0.020,-1.002,+0.020,2017-08-21T13:59:02
-1.2,-89.0,+2.0,-0.020,-1.001,+0.021,2017-08-21T13:59:04
-1.2,-89.0,+2.1,-0.020,-1.000,+0.022,2017-08-21T13:59:06
-1.2,-89.0,+2.1,-0.020,-1.001,+0.021,2017-08-21T13:59:08
-1.2,-89.1,+2.1,-0.019,-1.002,+0.020,2017-08-21T13:59:10
-1.2,-89.1,+2.1,-0.019,-1.001,+0.020,2017-08-21T13:59:12
-1.2,-89.1,+2.0,-0.019,-1.000,+0.020,2017-08-21T13:59:14
-1.1,-89.0,+2.0,-0.020,-0.999,+0.021,2017-08-21T13:59:16
-1.1,-89.0,+2.1,-0.021,-1.000,+0.021,2017-08-21T13:59:18
-1.2,-89.0,+2.1,-0.020,-1.001,+0.020,2017-08-21T13:59:20
-1.1,-89.0,+2.0,-0.018,-1.000,+0.020,2017-08-21T13:59:22
-1.1,-89.1,+2.0,-0.020,-1.000,+0.020,2017-08-21T13:59:24
-1.1,-89.0,+2.0,-0.019,-1.001,+0.021,2017-08-21T13:59:26
-1.1,-89.0,+2.0,-0.020,-1.000,+0.020,2017-08-21T13:59:28
-1.1,-89.0,+2.1,-0.020,-1.001,+0.022,2017-08-21T13:59:30
-1.1,-89.0,+2.1,-0.018,-1.001,+0.021,2017-08-21T13:59:32
-1.1,-88.9,+2.1,-0.019,-1.000,+0.022,2017-08-21T13:59:34
-1.1,-89.0,+2.1,-0.021,-1.000,+0.021,2017-08-21T13:59:37
-1.1,-89.0,+2.1,-0.019,-1.000,+0.021,2017-08-21T13:59:39
-1.1,-89.0,+2.0,-0.020,-1.002,+0.020,2017-08-21T13:59:41
-1.1,-89.0,+2.1,-0.019,-1.002,+0.020,2017-08-21T13:59:43
-1.1,-89.0,+2.1,-0.019,-1.000,+0.022,2017-08-21T13:59:45
-1.1,-88.9,+2.0,-0.020,-0.998,+0.022,2017-08-21T13:59:47
-1.2,-88.9,+2.1,-0.019,-0.998,+0.022,2017-08-21T13:59:49
-1.2,-89.0,+2.0,-0.019,-1.001,+0.021,2017-08-21T13:59:51
-1.2,-89.0,+1.9,-0.019,-1.001,+0.020,2017-08-21T13:59:53
-1.1,-89.0,+1.9,-0.019,-1.001,+0.020,2017-08-21T13:59:55
-1.1,-89.0,+1.9,-0.019,-1.000,+0.021,2017-08-21T13:59:57
-1.1,-89.0,+2.1,-0.019,-1.001,+0.021,2017-08-21T13:59:59
-1.1,-89.0,+2.2,-0.019,-1.001,+0.020,2017-08-21T14:00:01
-1.1,-89.0,+2.2,-0.021,-1.002,+0.021,2017-08-21T14:00:03
-1.1,-88.9,+2.1,-0.019,-0.999,+0.021,2017-08-21T14:00:05
-1.1,-89.0,+2.2,-0.018,-1.001,+0.022,2017-08-21T14:00:07
-1.1,-89.0,+2.1,-0.019,-1.000,+0.022,2017-08-21T14:00:09
-1.1,-89.0,+2.1,-0.018,-1.001,+0.021,2017-08-21T14:00:11
-1.1,-89.0,+2.2,-0.019,-1.001,+0.021,2017-08-21T14:00:13
-1.1,-89.0,+2.2,-0.019,-1.001,+0.020,2017-08-21T14:00:15
-1.1,-89.0,+2.2,-0.018,-1.001,+0.021,2017-08-21T14:00:17
-1.2,-89.0,+2.2,-0.018,-1.000,+0.022,2017-08-21T14:00:19
-1.2,-89.0,+2.2,-0.018,-1.001,+0.021,2017-08-21T14:00:22
-1.1,-89.0,+2.1,-0.019,-1.000,+0.021,2017-08-21T14:00:24
-1.2,-89.0,+2.1,-0.018,-1.001,+0.021,2017-08-21T14:00:26
-1.1,-89.0,+2.1,-0.021,-1.001,+0.021,2017-08-21T14:00:28
-1.1,-89.0,+2.1,-0.020,-1.000,+0.022,2017-08-21T14:00:30
-1.1,-89.0,+2.1,-0.018,-1.001,+0.022,2017-08-21T14:00:32
-1.1,-89.0,+2.2,-0.020,-1.002,+0.021,2017-08-21T14:00:34
-1.1,-89.0,+2.2,-0.018,-1.001,+0.021,2017-08-21T14:00:36
-1.1,-89.0,+2.2,-0.019,-1.001,+0.021,2017-08-21T14:00:38
-1.1,-89.0,+2.3,-0.018,-1.002,+0.020,2017-08-21T14:00:40
-1.1,-89.0,+2.3,-0.019,-1.001,+0.021,2017-08-21T14:00:42
-1.1,-89.0,+2.4,-0.019,-1.001,+0.022,2017-08-21T14:00:44
-1.1,-89.0,+2.3,-0.018,-1.001,+0.021,2017-08-21T14:00:46
-1.1,-89.0,+2.4,-0.018,-1.001,+0.021,2017-08-21T14:00:48
-1.1,-89.0,+2.3,-0.018,-1.000,+0.022,2017-08-21T14:00:50
-1.1,-89.0,+2.3,-0.018,-1.001,+0.020,2017-08-21T14:00:52
-1.1,-89.0,+2.3,-0.018,-1.002,+0.020,2017-08-21T14:00:54
-1.1,-88.9,+2.2,-0.018,-1.001,+0.019,2017-08-21T14:00:56
-1.1,-89.0,+2.3,-0.020,-0.999,+0.023,2017-08-21T14:00:58
-1.1,-89.0,+2.2,-0.017,-1.001,+0.022,2017-08-21T14:01:00
-1.1,-89.0,+2.2,-0.018,-1.001,+0.023,2017-08-21T14:01:03
-1.1,-89.0,+2.1,-0.018,-1.001,+0.022,2017-08-21T14:01:05
-1.1,-89.0,+2.1,-0.019,-1.002,+0.019,2017-08-21T14:01:07
-1.1,-89.0,+2.1,-0.018,-1.001,+0.022,2017-08-21T14:01:09
-1.1,-89.0,+2.2,-0.018,-1.001,+0.022,2017-08-21T14:01:11
-1.1,-89.0,+2.2,-0.018,-1.001,+0.022,2017-08-21T14:01:13
-1.1,-88.9,+2.2,-0.019,-1.002,+0.020,2017-08-21T14:01:15
-1.1,-89.0,+2.1,-0.018,-1.002,+0.020,2017-08-21T14:01:17
-1.1,-88.9,+2.2,-0.017,-1.001,+0.022,2017-08-21T14:01:19
-1.1,-88.9,+2.2,-0.018,-1.001,+0.021,2017-08-21T14:01:21
-1.1,-89.0,+2.3,-0.018,-1.001,+0.022,2017-08-21T14:01:23
-1.1,-89.0,+2.2,-0.018,-1.002,+0.021,2017-08-21T14:01:25
-1.1,-89.0,+2.2,-0.017,-1.001,+0.020,2017-08-21T14:01:27
-1.0,-89.0,+2.2,-0.017,-1.000,+0.022,2017-08-21T14:01:29
-1.0,-89.0,+2.1,-0.017,-1.001,+0.021,2017-08-21T14:01:31
-1.0,-89.0,+2.2,-0.017,-1.000,+0.022,2017-08-21T14:01:33
-1.0,-88.9,+2.2,-0.016,-1.002,+0.021,2017-08-21T14:01:35
-1.0,-88.9,+2.3,-0.017,-1.000,+0.022,2017-08-21T14:01:37
-1.0,-88.9,+2.3,-0.018,-1.000,+0.021,2017-08-21T14:01:39
-1.0,-89.0,+2.3,-0.017,-1.000,+0.021,2017-08-21T14:01:41
-1.0,-89.0,+2.2,-0.018,-1.001,+0.021,2017-08-21T14:01:43
-1.0,-89.0,+2.2,-0.017,-1.001,+0.021,2017-08-21T14:01:45
-1.0,-88.9,+2.2,-0.018,-1.002,+0.022,2017-08-21T14:01:47
-1.0,-89.0,+2.2,-0.018,-1.001,+0.023,2017-08-21T14:01:50
-1.0,-89.0,+2.3,-0.018,-1.000,+0.022,2017-08-21T14:01:52
-1.0,-89.0,+2.2,-0.017,-1.001,+0.022,2017-08-21T14:01:54
-1.0,-88.9,+2.2,-0.017,-1.002,+0.023,2017-08-21T14:01:56
-1.0,-88.9,+2.3,-0.018,-1.001,+0.022,2017-08-21T14:01:58
-1.0,-89.0,+2.4,-0.017,-1.001,+0.021,2017-08-21T14:02:00
-1.0,-88.9,+2.2,-0.016,-1.002,+0.021,2017-08-21T14:02:02
-1.0,-88.9,+2.2,-0.017,-1.001,+0.023,2017-08-21T14:02:04
-1.0,-88.9,+2.2,-0.018,-1.001,+0.024,2017-08-21T14:02:06
-1.0,-88.9,+2.2,-0.020,-1.001,+0.022,2017-08-21T14:02:08
-1.0,-88.9,+2.3,-0.017,-1.001,+0.020,2017-08-21T14:02:10
-1.0,-89.0,+2.2,-0.016,-1.000,+0.021,2017-08-21T14:02:12
-1.1,-89.0,+2.1,-0.017,-0.999,+0.020,2017-08-21T14:02:14
-1.0,-89.0,+2.2,-0.017,-1.000,+0.022,2017-08-21T14:02:16
-1.0,-88.9,+2.2,-0.017,-1.001,+0.022,2017-08-21T14:02:18
-1.0,-89.0,+2.3,-0.018,-1.002,+0.021,2017-08-21T14:02:20
-1.0,-89.0,+2.3,-0.017,-1.001,+0.021,2017-08-21T14:02:22
-1.0,-89.0,+2.3,-0.018,-1.001,+0.022,2017-08-21T14:02:24
-1.0,-89.0,+2.3,-0.016,-1.002,+0.022,2017-08-21T14:02:26
-1.0,-89.0,+2.4,-0.017,-1.001,+0.022,2017-08-21T14:02:28
-1.0,-88.9,+2.5,-0.017,-1.002,+0.023,2017-08-21T14:02:30
-1.0,-88.9,+2.5,-0.017,-1.001,+0.020,2017-08-21T14:02:32
-1.0,-89.0,+2.5,-0.017,-0.998,+0.023,2017-08-21T14:02:34
-1.0,-89.0,+2.5,-0.017,-1.000,+0.022,2017-08-21T14:02:37
-1.0,-89.0,+2.4,-0.016,-1.001,+0.022,2017-08-21T14:02:39
-1.0,-89.0,+2.3,-0.016,-1.002,+0.020,2017-08-21T14:02:41
-0.9,-89.0,+2.4,-0.016,-1.000,+0.021,2017-08-21T14:02:43
-0.9,-89.0,+2.4,-0.016,-1.001,+0.021,2017-08-21T14:02:45
-1.0,-88.9,+2.4,-0.017,-1.000,+0.022,2017-08-21T14:02:47
-1.0,-89.0,+2.5,-0.015,-1.001,+0.022,2017-08-21T14:02:49
-0.9,-88.9,+2.4,-0.017,-1.001,+0.021,2017-08-21T14:02:51
-1.0,-89.0,+2.3,-0.016,-1.000,+0.021,2017-08-21T14:02:53
-1.0,-89.0,+2.3,-0.017,-1.001,+0.020,2017-08-21T14:02:55
-1.0,-89.0,+2.2,-0.017,-1.001,+0.022,2017-08-21T14:02:57
-1.0,-88.9,+2.3,-0.017,-1.001,+0.021,2017-08-21T14:02:59
-0.9,-88.9,+2.4,-0.016,-1.002,+0.023,2017-08-21T14:03:01
-0.9,-88.9,+2.4,-0.017,-1.002,+0.023,2017-08-21T14:03:03
-0.9,-88.9,+2.5,-0.016,-1.001,+0.022,2017-08-21T14:03:05
-0.9,-89.0,+2.5,-0.015,-1.000,+0.020,2017-08-21T14:03:07
-0.9,-89.0,+2.4,-0.016,-1.001,+0.021,2017-08-21T14:03:09
-0.9,-89.0,+2.4,-0.016,-1.000,+0.021,2017-08-21T14:03:11
-0.9,-89.0,+2.6,-0.017,-0.999,+0.022,2017-08-21T14:03:13
-0.9,-89.0,+2.6,-0.016,-1.001,+0.021,2017-08-21T14:03:15
-0.9,-89.0,+2.5,-0.016,-1.000,+0.021,2017-08-21T14:03:17
-0.9,-89.0,+2.6,-0.015,-1.001,+0.021,2017-08-21T14:03:19
-0.9,-89.0,+2.5,-0.016,-1.002,+0.022,2017-08-21T14:03:21
-0.9,-89.0,+2.4,-0.016,-1.001,+0.021,2017-08-21T14:03:24
-0.9,-89.0,+2.4,-0.016,-1.000,+0.020,2017-08-21T14:03:26
-0.9,-89.0,+2.3,-0.016,-1.000,+0.020,2017-08-21T14:03:28
-0.9,-89.0,+2.4,-0.016,-0.998,+0.023,2017-08-21T14:03:30
-0.8,-89.0,+2.5,-0.016,-0.999,+0.021,2017-08-21T14:03:32
-0.9,-89.0,+2.6,-0.015,-1.002,+0.021,2017-08-21T14:03:34
-0.9,-89.0,+2.6,-0.015,-1.000,+0.022,2017-08-21T14:03:36
-0.9,-88.9,+2.6,-0.017,-1.001,+0.021,2017-08-21T14:03:38
-0.9,-88.9,+2.5,-0.017,-1.001,+0.022,2017-08-21T14:03:40
-0.9,-88.9,+2.5,-0.015,-1.002,+0.021,2017-08-21T14:03:42
-0.9,-88.9,+2.5,-0.016,-1.001,+0.023,2017-08-21T14:03:44
-0.9,-88.9,+2.5,-0.016,-0.999,+0.022,2017-08-21T14:03:46
-0.9,-88.9,+2.6,-0.016,-1.001,+0.022,2017-08-21T14:03:48
-0.9,-88.9,+2.6,-0.017,-1.000,+0.022,2017-08-21T14:03:50
-0.9,-88.9,+2.5,-0.015,-1.001,+0.020,2017-08-21T14:03:52
-0.9,-88.9,+2.5,-0.015,-1.001,+0.022,2017-08-21T14:03:54
-0.8,-88.9,+2.5,-0.016,-1.000,+0.023,2017-08-21T14:03:56
-0.9,-88.9,+2.5,-0.014,-1.001,+0.022,2017-08-21T14:03:58
-0.9,-88.9,+2.4,-0.015,-1.001,+0.022,2017-08-21T14:04:00
-0.8,-89.0,+2.4,-0.015,-1.000,+0.021,2017-08-21T14:04:02
-0.9,-88.9,+2.3,-0.015,-1.001,+0.020,2017-08-21T14:04:04
-0.9,-89.0,+2.3,-0.015,-1.000,+0.022,2017-08-21T14:04:06
-0.9,-88.9,+2.4,-0.016,-1.002,+0.022,2017-08-21T14:04:08
-0.9,-88.9,+2.4,-0.015,-1.001,+0.021,2017-08-21T14:04:11
-0.9,-88.9,+2.5,-0.015,-1.003,+0.022,2017-08-21T14:04:13
-0.9,-88.9,+2.5,-0.015,-1.003,+0.021,2017-08-21T14:04:15
-0.8,-88.9,+2.5,-0.014,-1.001,+0.023,2017-08-21T14:04:17
-0.8,-88.9,+2.5,-0.014,-1.001,+0.021,2017-08-21T14:04:19
-0.8,-88.9,+2.5,-0.016,-1.001,+0.021,2017-08-21T14:04:21
-0.8,-89.0,+2.4,-0.014,-1.000,+0.021,2017-08-21T14:04:23
-0.9,-89.0,+2.5,-0.015,-1.001,+0.022,2017-08-21T14:04:25
-0.9,-89.0,+2.5,-0.015,-1.002,+0.020,2017-08-21T14:04:27
-0.8,-89.0,+2.5,-0.015,-1.002,+0.021,2017-08-21T14:04:29
-0.8,-89.0,+2.5,-0.013,-1.000,+0.021,2017-08-21T14:04:31
-0.8,-89.0,+2.5,-0.015,-1.000,+0.021,2017-08-21T14:04:33
-0.8,-88.9,+2.4,-0.014,-1.002,+0.021,2017-08-21T14:04:35
-0.9,-89.0,+2.4,-0.012,-1.001,+0.021,2017-08-21T14:04:37
-0.8,-88.9,+2.4,-0.014,-1.001,+0.021,2017-08-21T14:04:39
-0.8,-88.9,+2.4,-0.015,-1.000,+0.022,2017-08-21T14:04:41
-0.8,-88.9,+2.5,-0.014,-1.000,+0.021,2017-08-21T14:04:43
-0.8,-88.9,+2.6,-0.014,-1.000,+0.021,2017-08-21T14:04:45
-0.8,-88.9,+2.6,-0.014,-1.001,+0.022,2017-08-21T14:04:47
-0.8,-88.9,+2.4,-0.015,-1.001,+0.021,2017-08-21T14:04:49
-0.9,-88.9,+2.5,-0.015,-1.001,+0.022,2017-08-21T14:04:51
-0.9,-88.9,+2.5,-0.014,-1.000,+0.021,2017-08-21T14:04:53
-0.9,-88.9,+2.5,-0.015,-1.002,+0.021,2017-08-21T14:04:55
-0.9,-88.9,+2.6,-0.015,-1.002,+0.021,2017-08-21T14:04:58
-0.8,-88.8,+2.6,-0.014,-1.002,+0.022,2017-08-21T14:05:00
-0.8,-88.9,+2.4,-0.014,-0.999,+0.021,2017-08-21T14:05:02
-0.8,-88.9,+2.4,-0.014,-1.001,+0.020,2017-08-21T14:05:04
-0.8,-88.9,+2.4,-0.013,-1.002,+0.021,2017-08-21T14:05:06
-0.8,-88.9,+2.5,-0.014,-1.001,+0.023,2017-08-21T14:05:08
-0.8,-89.0,+2.6,-0.015,-1.003,+0.021,2017-08-21T14:05:10
-0.8,-88.9,+2.6,-0.013,-1.000,+0.022,2017-08-21T14:05:12
-0.8,-88.9,+2.7,-0.013,-1.001,+0.021,2017-08-21T14:05:14
-0.8,-88.9,+2.7,-0.014,-1.001,+0.022,2017-08-21T14:05:16
-0.8,-88.9,+2.7,-0.013,-1.002,+0.021,2017-08-21T14:05:18
-0.8,-88.9,+2.6,-0.014,-1.000,+0.022,2017-08-21T14:05:20
-0.8,-89.0,+2.6,-0.015,-1.000,+0.022,2017-08-21T14:05:22
-0.8,-88.9,+2.6,-0.014,-1.001,+0.022,2017-08-21T14:05:24
-0.8,-88.8,+2.6,-0.014,-1.001,+0.024,2017-08-21T14:05:26
-0.8,-88.9,+2.7,-0.013,-1.001,+0.022,2017-08-21T14:05:28
-0.7,-88.9,+2.6,-0.012,-1.001,+0.021,2017-08-21T14:05:30
-0.7,-88.9,+2.6,-0.012,-1.001,+0.023,2017-08-21T14:05:32
-0.8,-88.9,+2.5,-0.015,-1.001,+0.020,2017-08-21T14:05:34
-0.8,-88.9,+2.2,-0.013,-1.002,+0.021,2017-08-21T14:05:36
-0.8,-89.0,+2.1,-0.014,-1.001,+0.022,2017-08-21T14:05:38
-0.8,-89.0,+2.1,-0.013,-1.000,+0.022,2017-08-21T14:05:40
-0.8,-88.9,+2.1,-0.013,-1.002,+0.021,2017-08-21T14:05:42
-0.8,-88.9,+2.1,-0.014,-1.000,+0.023,2017-08-21T14:05:45
-0.7,-88.9,+2.1,-0.013,-1.001,+0.022,2017-08-21T14:05:47
-0.8,-88.9,+2.0,-0.012,-1.002,+0.021,2017-08-21T14:05:49
-0.8,-88.9,+1.9,-0.014,-1.000,+0.022,2017-08-21T14:05:51
-0.7,-88.9,+1.9,-0.013,-1.001,+0.022,2017-08-21T14:05:53
-0.7,-88.9,+1.9,-0.014,-1.000,+0.022,2017-08-21T14:05:55
-0.7,-88.9,+2.0,-0.013,-1.000,+0.022,2017-08-21T14:05:57
-0.7,-88.9,+2.1,-0.012,-1.001,+0.022,2017-08-21T14:05:59
-0.7,-89.0,+2.0,-0.013,-1.001,+0.021,2017-08-21T14:06:01
-0.7,-88.9,+2.0,-0.013,-1.001,+0.021,2017-08-21T14:06:03
-0.7,-88.9,+2.1,-0.013,-1.001,+0.022,2017-08-21T14:06:05
-0.7,-88.9,+2.1,-0.013,-0.999,+0.021,2017-08-21T14:06:07
-0.7,-88.9,+2.1,-0.013,-1.001,+0.023,2017-08-21T14:06:09
-0.7,-88.9,+2.2,-0.014,-1.000,+0.022,2017-08-21T14:06:11
-0.7,-88.9,+2.2,-0.012,-1.002,+0.022,2017-08-21T14:06:13
-0.6,-89.0,+2.2,-0.012,-1.001,+0.021,2017-08-21T14:06:15
-0.6,-89.0,+2.1,-0.011,-1.003,+0.021,2017-08-21T14:06:17
-0.6,-89.0,+2.1,-0.012,-0.999,+0.021,2017-08-21T14:06:19
-0.7,-88.9,+2.1,-0.014,-1.002,+0.023,2017-08-21T14:06:21
-0.7,-88.9,+2.3,-0.012,-1.001,+0.021,2017-08-21T14:06:23
-0.6,-88.9,+2.5,-0.012,-1.000,+0.022,2017-08-21T14:06:25
-0.6,-88.9,+2.6,-0.013,-0.999,+0.022,2017-08-21T14:06:27
-0.6,-88.9,+2.7,-0.014,-1.000,+0.022,2017-08-21T14:06:29
-0.6,-88.9,+2.6,-0.011,-1.001,+0.022,2017-08-21T14:06:32
-0.6,-89.0,+2.6,-0.011,-1.002,+0.022,2017-08-21T14:06:34
-0.6,-88.9,+2.7,-0.013,-1.002,+0.022,2017-08-21T14:06:36
-0.7,-88.9,+2.7,-0.012,-1.001,+0.022,2017-08-21T14:06:38
-0.7,-88.9,+2.7,-0.012,-1.001,+0.023,2017-08-21T14:06:40
-0.6,-88.9,+2.7,-0.012,-1.001,+0.022,2017-08-21T14:06:42
-0.6,-89.0,+2.6,-0.011,-1.001,+0.023,2017-08-21T14:06:44
-0.6,-89.0,+2.6,-0.011,-1.000,+0.022,2017-08-21T14:06:46
-0.6,-89.0,+2.6,-0.011,-1.000,+0.022,2017-08-21T14:06:48
-0.6,-89.0,+2.5,-0.010,-1.000,+0.022,2017-08-21T14:06:50
-0.6,-89.0,+2.5,-0.011,-1.000,+0.021,2017-08-21T14:06:52
-0.6,-88.9,+2.6,-0.010,-1.001,+0.023,2017-08-21T14:06:54
-0.6,-88.9,+2.5,-0.011,-1.001,+0.022,2017-08-21T14:06:56
-0.6,-88.9,+2.6,-0.011,-1.003,+0.021,2017-08-21T14:06:58
-0.6,-89.0,+2.6,-0.011,-1.000,+0.021,2017-08-21T14:07:00
-0.6,-89.0,+2.5,-0.011,-1.000,+0.020,2017-08-21T14:07:02
-0.6,-89.0,+2.5,-0.012,-1.000,+0.023,2017-08-21T14:07:04
-0.6,-88.9,+2.5,-0.012,-1.001,+0.022,2017-08-21T14:07:06
-0.6,-88.9,+2.6,-0.011,-1.002,+0.021,2017-08-21T14:07:08
-0.7,-88.9,+2.5,-0.010,-1.002,+0.022,2017-08-21T14:07:10
-0.7,-88.9,+2.5,-0.011,-1.001,+0.023,2017-08-21T14:07:12
-0.6,-89.0,+2.5,-0.011,-1.000,+0.022,2017-08-21T14:07:14
